"STATION","DATE","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USC00130807","01-30","0.03","0.07","0.17","26.4","106","20","3","0.4","0.9","2.0","178","92","31","12","2","2","5","8","696","502","361","112","1.08","8.7","1.08","8.7"
"USC00130807","01-31","0.03","0.07","0.17","26.4","107","20","3","0.4","0.9","2.0","177","92","31","12","2","2","5","8","695","501","360","113","1.12","9.0","1.12","9.0"
"USC00135769","01-01","0.07","0.19","0.30","12.9","88","16","-5555","-6666","-6666","-6666","90","61","20","2","0","2","3","6","326","190","104","49","0.03","0.1","0.03","0.1"
"USC00135769","01-02","0.07","0.18","0.30","12.8","87","16","-5555","-6666","-6666","-6666","89","61","20","2","0","2","3","6","327","191","104","49","0.07","0.3","0.07","0.3"
"USC00135769","01-03","0.07","0.18","0.29","12.6","86","15","-5555","-6666","-6666","-6666","88","61","20","3","0","2","3","5","329","191","104","48","0.10","0.4","0.10","0.4"
"USC00135769","01-04","0.07","0.18","0.28","12.5","84","15","-5555","-6666","-6666","-6666","87","61","20","3","0","2","3","5","330","192","104","48","0.13","0.6","0.13","0.6"
"USC00135769","01-05","0.07","0.18","0.28","12.3","83","14","-5555","-6666","-6666","-6666","86","60","20","3","0","2","3","5","331","191","103","47","0.17","0.7","0.17","0.7"
"USC00135769","01-06","0.07","0.18","0.28","12.2","82","14","-5555","-6666","-6666","-6666","85","60","20","3","0","2","3","5","332","191","102","45","0.20","0.9","0.20","0.9"
"USC00135769","01-07","0.07","0.18","0.27","12.0","81","13","-5555","-6666","-6666","-6666","84","59","20","3","0","2","3","5","332","190","100","44","0.23","1.0","0.23","1.0"
"USC00135769","01-08","0.07","0.18","0.27","11.9","80","13","-5555","-6666","-6666","-6666","83","59","20","3","0","2","3","5","333","189","98","43","0.26","1.2","0.26","1.2"
"USC00135769","01-09","0.07","0.17","0.27","11.9","80","13","-5555","-6666","-6666","-6666","83","59","21","3","0","2","3","5","333","188","97","42","0.28","1.3","0.28","1.3"
"USC00135769","01-10","0.07","0.17","0.27","11.8","80","12","-5555","-6666","-6666","-6666","82","60","21","3","1","1","3","5","334","187","95","41","0.31","1.5","0.31","1.5"
"USC00135769","01-11","0.07","0.17","0.27","11.7","79","12","-5555","-6666","-6666","-6666","82","60","21","3","1","1","3","5","334","185","93","40","0.33","1.6","0.33","1.6"
"USC00135769","01-12","0.07","0.17","0.27","11.7","79","12","-5555","-6666","-6666","-6666","81","60","21","3","1","1","3","5","335","183","91","40","0.35","1.7","0.35","1.7"
"USC00135769","01-13","0.07","0.17","0.27","11.7","79","12","-5555","-6666","-6666","-6666","81","60","21","4","1","1","3","5","335","181","90","38","0.37","1.9","0.37","1.9"
"USC00135769","01-14","0.07","0.17","0.27","11.7","79","12","-5555","-6666","-6666","-6666","80","60","21","4","1","1","3","5","335","180","89","37","0.39","2.1","0.39","2.1"
"USC00135769","01-15","0.07","0.17","0.27","11.7","79","12","-5555","-6666","-6666","-6666","80","60","21","4","1","1","3","5","335","179","88","36","0.41","2.2","0.41","2.2"
"USC00135769","01-16","0.07","0.17","0.27","11.7","80","12","-5555","-6666","-6666","-6666","79","60","21","4","1","1","3","5","335","178","87","35","0.43","2.4","0.43","2.4"
"USC00135769","01-17","0.07","0.17","0.27","11.8","80","12","-5555","-6666","-6666","-6666","79","60","21","4","1","1","3","5","336","177","86","34","0.45","2.5","0.45","2.5"
"USC00135769","01-18","0.07","0.17","0.27","11.9","81","12","-5555","-6666","-6666","-6666","79","61","21","4","1","1","3","5","337","176","85","32","0.47","2.7","0.47","2.7"
"USC00135769","01-19","0.07","0.16","0.27","11.9","81","12","-5555","-6666","-6666","-6666","79","61","21","5","1","1","3","5","339","177","85","31","0.48","2.8","0.48","2.8"
"USC00135769","01-20","0.07","0.16","0.27","12.0","82","12","-5555","-6666","-6666","-6666","79","61","21","5","1","1","3","5","340","178","85","30","0.50","3.0","0.50","3.0"
"USC00135769","01-21","0.07","0.16","0.27","12.1","82","12","-5555","-6666","-6666","-6666","80","62","21","5","1","1","3","5","341","179","85","29","0.52","3.1","0.52","3.1"
"USC00135769","01-22","0.07","0.16","0.27","12.2","83","13","-5555","-6666","-6666","-6666","80","63","21","5","1","1","3","5","343","180","85","29","0.53","3.3","0.53","3.3"
"USC00135769","01-23","0.07","0.16","0.28","12.2","83","13","-5555","-6666","-6666","-6666","81","63","21","5","1","1","3","5","344","181","85","28","0.55","3.5","0.55","3.5"
"USC00135769","01-24","0.07","0.16","0.28","12.3","84","13","-5555","-6666","-6666","-6666","81","64","21","5","1","1","3","5","346","182","85","27","0.57","3.6","0.57","3.6"
"USC00135769","01-25","0.07","0.16","0.28","12.4","84","13","-5555","-6666","-6666","-6666","82","64","22","6","1","1","3","5","348","184","85","26","0.58","3.8","0.58","3.8"
"USC00135769","01-26","0.07","0.16","0.28","12.5","85","14","-5555","-6666","-6666","-6666","82","65","22","6","1","1","3","5","349","185","85","26","0.60","3.9","0.60","3.9"
"USC00135769","01-27","0.07","0.16","0.29","12.6","86","14","-5555","-6666","-6666","-6666","83","65","22","6","1","2","3","5","350","186","86","25","0.62","4.1","0.62","4.1"
"USC00135769","01-28","0.07","0.16","0.29","12.7","87","14","-5555","-6666","-6666","-6666","83","65","22","6","1","2","3","5","351","187","86","25","0.64","4.3","0.64","4.3"
"USC00135769","01-29","0.07","0.16","0.29","12.8","88","15","-5555","-6666","-6666","-6666","84","65","22","6","1","2","3","5","351","188","86","24","0.67","4.4","0.67","4.4"
"USC00135769","01-30","0.07","0.16","0.30","12.9","88","15","-5555","-6666","-6666","-6666","85","65","22","7","1","2","3","5","351","189","87","24","0.69","4.6","0.69","4.6"
"USC00135769","01-31","0.07","0.16","0.30","13.0","89","16","-5555","-6666","-6666","-6666","85","66","22","7","1","2","3","5","351","190","87","23","0.71","4.8","0.71","4.8"
"USC00133509","01-01","0.05","0.11","0.26","14.0","82","16","4","0.6","1.5","2.6","105","74","26","13","1",,,,,,,,"0.03","0.2","0.03","0.2"
"USC00133509","01-02","0.05","0.11","0.26","13.9","81","16","4","0.6","1.4","2.6","105","73","26","13","0",,,,,,,,"0.06","0.4","0.06","0.4"
"USC00133509","01-03","0.05","0.11","0.26","13.9","80","15","4","0.6","1.4","2.6","105","73","26","13","0",,,,,,,,"0.09","0.5","0.09","0.5"
"USC00133509","01-04","0.05","0.11","0.25","13.8","79","15","4","0.6","1.4","2.6","105","72","26","13","0",,,,,,,,"0.12","0.7","0.12","0.7"
"USC00133509","01-05","0.05","0.11","0.25","13.8","79","15","3","0.6","1.4","2.7","105","72","26","13","0",,,,,,,,"0.14","0.9","0.14","0.9"
"USC00133509","01-06","0.05","0.11","0.25","13.7","79","14","3","0.5","1.4","2.7","104","71","27","13","0",,,,,,,,"0.16","1.0","0.16","1.0"
"USC00133509","01-07","0.05","0.11","0.25","13.7","78","14","3","0.5","1.4","2.7","105","71","27","13","0",,,,,,,,"0.19","1.2","0.19","1.2"
"USC00133509","01-08","0.05","0.11","0.25","13.7","78","14","3","0.5","1.4","2.8","105","71","27","13","0",,,,,,,,"0.21","1.4","0.21","1.4"
"USC00133509","01-09","0.05","0.12","0.24","13.7","78","14","3","0.5","1.4","2.8","105","72","28","13","0",,,,,,,,"0.24","1.6","0.24","1.6"
"USC00133509","01-10","0.05","0.12","0.24","13.7","79","14","3","0.5","1.4","2.8","106","72","28","13","0",,,,,,,,"0.26","1.7","0.26","1.7"
"USC00133509","01-11","0.05","0.12","0.24","13.7","79","13","3","0.5","1.5","2.8","107","73","29","13","1",,,,,,,,"0.29","1.9","0.29","1.9"
"USC00133509","01-12","0.05","0.12","0.24","13.7","79","13","2","0.5","1.5","2.8","107","73","29","13","1",,,,,,,,"0.31","2.1","0.31","2.1"
"USC00133509","01-13","0.05","0.12","0.24","13.7","80","13","2","0.5","1.5","2.8","107","74","29","13","1",,,,,,,,"0.34","2.3","0.34","2.3"
"USC00133509","01-14","0.05","0.12","0.24","13.7","80","13","2","0.6","1.5","2.9","108","74","30","13","1",,,,,,,,"0.36","2.5","0.36","2.5"
"USC00133509","01-15","0.05","0.12","0.24","13.8","81","13","2","0.6","1.6","2.9","108","75","30","13","1",,,,,,,,"0.38","2.7","0.38","2.7"
"USC00133509","01-16","0.05","0.13","0.24","13.8","82","13","2","0.6","1.6","2.9","108","75","31","13","1",,,,,,,,"0.40","2.9","0.40","2.9"
"USC00133509","01-17","0.05","0.13","0.24","13.8","83","13","2","0.6","1.7","2.9","108","76","31","13","1",,,,,,,,"0.43","3.1","0.43","3.1"
"USC00133509","01-18","0.05","0.13","0.24","13.8","84","14","2","0.6","1.7","2.9","109","77","32","13","1",,,,,,,,"0.45","3.2","0.45","3.2"
"USC00133509","01-19","0.06","0.13","0.24","13.9","85","14","2","0.6","1.7","2.9","110","78","32","14","1",,,,,,,,"0.48","3.4","0.48","3.4"
"USC00133509","01-20","0.06","0.13","0.24","13.9","86","14","2","0.7","1.7","2.9","110","79","33","14","1",,,,,,,,"0.51","3.6","0.51","3.6"
"USC00133509","01-21","0.06","0.14","0.24","14.0","88","14","2","0.7","1.7","2.9","111","80","33","14","1",,,,,,,,"0.53","3.7","0.53","3.7"
"USC00133509","01-22","0.06","0.14","0.24","14.1","89","15","2","0.7","1.7","2.9","111","81","34","14","1",,,,,,,,"0.56","3.9","0.56","3.9"
"USC00133509","01-23","0.06","0.14","0.24","14.1","90","15","2","0.7","1.8","3.0","112","82","35","14","1",,,,,,,,"0.59","4.1","0.59","4.1"
"USC00133509","01-24","0.06","0.14","0.25","14.2","91","15","2","0.7","1.8","3.0","112","83","35","14","1",,,,,,,,"0.62","4.3","0.62","4.3"
"USC00133509","01-25","0.06","0.15","0.25","14.2","92","15","2","0.7","1.8","3.0","112","83","36","14","1",,,,,,,,"0.65","4.5","0.65","4.5"
"USC00133509","01-26","0.06","0.15","0.25","14.2","93","16","2","0.8","1.8","3.0","112","84","36","14","1",,,,,,,,"0.68","4.7","0.68","4.7"
"USC00133509","01-27","0.06","0.15","0.25","14.2","94","16","2","0.8","1.8","3.0","111","84","37","14","1",,,,,,,,"0.70","4.9","0.70","4.9"
"USC00133509","01-28","0.07","0.15","0.26","14.2","95","16","3","0.8","1.8","3.0","111","84","37","14","1",,,,,,,,"0.73","5.0","0.73","5.0"
"USC00133509","01-29","0.07","0.16","0.26","14.2","96","17","3","0.8","1.8","3.0","110","85","37","14","1",,,,,,,,"0.76","5.2","0.76","5.2"
"USC00133509","01-30","0.07","0.16","0.26","14.2","97","17","3","0.8","1.8","3.1","110","85","38","15","1",,,,,,,,"0.79","5.4","0.79","5.4"
"USC00133509","01-31","0.07","0.16","0.27","14.2","97","17","3","0.8","1.9","3.1","110","85","38","15","1",,,,,,,,"0.82","5.6","0.82","5.6"
"USC00130923","01-01","0.03","0.07","0.16","20.6","86","12","-5555",,,,,,,,,,,,,,,,"0.02",,"0.02",
"USC00130923","01-02","0.03","0.07","0.16","20.6","86","11","-5555",,,,,,,,,,,,,,,,"0.04",,"0.04",
"USC00130923","01-03","0.03","0.07","0.16","20.5","85","11","-5555",,,,,,,,,,,,,,,,"0.06",,"0.06",
"USC00130923","01-04","0.03","0.07","0.16","20.5","85","10","-5555",,,,,,,,,,,,,,,,"0.08",,"0.08",
"USC00130923","01-05","0.03","0.07","0.15","20.5","84","9","-5555",,,,,,,,,,,,,,,,"0.10",,"0.10",
"USC00130923","01-06","0.03","0.07","0.15","20.4","84","9","-5555",,,,,,,,,,,,,,,,"0.12",,"0.12",
"USC00130923","01-07","0.03","0.07","0.15","20.4","83","8","-5555",,,,,,,,,,,,,,,,"0.14",,"0.14",
"USC00130923","01-08","0.03","0.07","0.15","20.3","83","8","-5555",,,,,,,,,,,,,,,,"0.16",,"0.16",
"USC00130923","01-09","0.03","0.07","0.15","20.3","83","7","-5555",,,,,,,,,,,,,,,,"0.18",,"0.18",
"USC00130923","01-10","0.03","0.07","0.15","20.2","83","7","-5555",,,,,,,,,,,,,,,,"0.20",,"0.20",
"USC00130923","01-11","0.03","0.07","0.15","20.2","83","6","-5555",,,,,,,,,,,,,,,,"0.22",,"0.22",
"USC00130923","01-12","0.03","0.07","0.15","20.2","83","6","-5555",,,,,,,,,,,,,,,,"0.24",,"0.24",
"USC00130923","01-13","0.03","0.07","0.15","20.2","84","6","-5555",,,,,,,,,,,,,,,,"0.26",,"0.26",
"USC00130923","01-14","0.03","0.07","0.15","20.2","85","6","-5555",,,,,,,,,,,,,,,,"0.28",,"0.28",
"USC00130923","01-15","0.03","0.07","0.15","20.1","86","6","-5555",,,,,,,,,,,,,,,,"0.31",,"0.31",
"USC00130923","01-16","0.03","0.07","0.15","20.2","86","6","-5555",,,,,,,,,,,,,,,,"0.33",,"0.33",
"USC00130923","01-17","0.03","0.08","0.15","20.2","87","7","-5555",,,,,,,,,,,,,,,,"0.35",,"0.35",
"USC00130923","01-18","0.03","0.08","0.15","20.2","88","7","-5555",,,,,,,,,,,,,,,,"0.37",,"0.37",
"USC00130923","01-19","0.03","0.08","0.16","20.2","89","7","-5555",,,,,,,,,,,,,,,,"0.39",,"0.39",
"USC00130923","01-20","0.03","0.08","0.16","20.2","90","7","-5555",,,,,,,,,,,,,,,,"0.42",,"0.42",
"USC00130923","01-21","0.03","0.08","0.16","20.3","91","7","-5555",,,,,,,,,,,,,,,,"0.44",,"0.44",
"USC00130923","01-22","0.03","0.08","0.16","20.3","92","8","-5555",,,,,,,,,,,,,,,,"0.46",,"0.46",
"USC00130923","01-23","0.03","0.08","0.16","20.4","93","8","-5555",,,,,,,,,,,,,,,,"0.49",,"0.49",
"USC00130923","01-24","0.03","0.08","0.16","20.4","94","8","-5555",,,,,,,,,,,,,,,,"0.51",,"0.51",
"USC00130923","01-25","0.03","0.08","0.16","20.4","94","8","-5555",,,,,,,,,,,,,,,,"0.53",,"0.53",
"USC00130923","01-26","0.03","0.08","0.16","20.4","95","8","-5555",,,,,,,,,,,,,,,,"0.56",,"0.56",
"USC00130923","01-27","0.03","0.08","0.16","20.4","95","9","-5555",,,,,,,,,,,,,,,,"0.59",,"0.59",
"USC00130923","01-28","0.04","0.08","0.17","20.4","95","9","-5555",,,,,,,,,,,,,,,,"0.63",,"0.63",
"USC00130923","01-29","0.04","0.08","0.17","20.4","96","10","-5555",,,,,,,,,,,,,,,,"0.66",,"0.66",
"USC00130923","01-30","0.04","0.08","0.17","20.4","96","10","-5555",,,,,,,,,,,,,,,,"0.69",,"0.69",
"USC00130923","01-31","0.04","0.08","0.17","20.4","96","11","-5555",,,,,,,,,,,,,,,,"0.72",,"0.72",
"USC00132789","01-01","0.04","0.11","0.27","24.7","134","26","3","0.5","1.0","2.6","140","91","31","6","0","2","4","6","410","272","144","45","0.05","0.1","0.05","0.1"
"USC00132789","01-02","0.04","0.11","0.27","24.6","133","25","3","0.5","1.0","2.6","140","90","31","6","0","2","4","6","418","277","147","45","0.10","0.3","0.10","0.3"
"USC00132789","01-03","0.04","0.11","0.26","24.4","132","25","3","0.5","1.0","2.5","140","90","31","6","0","2","4","6","425","283","150","45","0.15","0.4","0.15","0.4"
"USC00132789","01-04","0.04","0.11","0.26","24.3","131","25","3","0.5","1.0","2.5","141","89","31","6","0","2","4","6","433","287","152","45","0.20","0.5","0.20","0.5"
"USC00132789","01-05","0.04","0.10","0.26","24.2","129","24","3","0.5","1.0","2.5","141","88","30","6","0","2","4","6","440","292","155","45","0.24","0.7","0.24","0.7"
"USC00132789","01-06","0.04","0.10","0.26","24.1","128","23","3","0.5","1.0","2.4","141","88","30","6","0","2","4","6","447","296","157","45","0.30","0.8","0.30","0.8"
"USC00132789","01-07","0.04","0.10","0.25","24.0","127","23","3","0.5","1.0","2.4","141","87","29","6","0","2","4","6","454","300","158","44","0.35","1.0","0.35","1.0"
"USC00132789","01-08","0.04","0.10","0.25","24.0","126","22","3","0.5","1.0","2.4","142","87","28","6","0","2","4","6","461","304","159","43","0.39","1.1","0.39","1.1"
"USC00132789","01-09","0.04","0.10","0.25","24.0","126","22","3","0.5","1.0","2.3","142","87","28","6","0","2","4","6","468","307","160","43","0.44","1.2","0.44","1.2"
"USC00132789","01-10","0.04","0.10","0.25","24.0","125","22","3","0.5","1.0","2.3","143","87","28","6","0","2","4","6","475","310","161","42","0.49","1.3","0.49","1.3"
"USC00132789","01-11","0.04","0.10","0.24","23.9","125","22","3","0.5","1.0","2.3","143","87","27","6","0","2","3","6","481","312","161","41","0.54","1.5","0.54","1.5"
"USC00132789","01-12","0.04","0.10","0.24","23.9","124","21","3","0.5","1.0","2.2","143","86","27","6","0","2","3","6","487","313","161","40","0.58","1.6","0.58","1.6"
"USC00132789","01-13","0.04","0.10","0.24","23.8","123","21","3","0.5","1.0","2.2","143","86","26","6","0","2","3","6","493","314","161","39","0.63","1.7","0.63","1.7"
"USC00132789","01-14","0.04","0.10","0.24","23.8","123","21","4","0.5","1.0","2.2","143","85","26","6","0","2","3","5","498","315","161","38","0.68","1.8","0.68","1.8"
"USC00132789","01-15","0.04","0.10","0.24","23.8","122","21","4","0.5","1.0","2.2","143","85","26","6","0","2","3","5","504","316","160","37","0.72","1.9","0.72","1.9"
"USC00132789","01-16","0.04","0.10","0.24","23.8","122","20","4","0.5","1.0","2.2","143","84","26","6","0","2","3","5","508","316","160","36","0.77","2.0","0.77","2.0"
"USC00132789","01-17","0.04","0.10","0.23","23.8","121","20","4","0.5","1.0","2.2","143","84","26","6","0","2","3","5","513","316","159","35","0.81","2.1","0.81","2.1"
"USC00132789","01-18","0.04","0.10","0.23","23.8","121","20","4","0.5","1.0","2.2","143","84","26","6","0","2","3","5","517","316","159","34","0.86","2.3","0.86","2.3"
"USC00132789","01-19","0.04","0.10","0.23","23.8","121","20","4","0.5","1.0","2.2","143","83","26","7","0","2","3","5","521","316","158","33","0.90","2.4","0.90","2.4"
"USC00132789","01-20","0.04","0.10","0.23","23.8","121","20","4","0.5","1.0","2.2","143","83","26","7","0","2","3","5","523","315","157","32","0.94","2.6","0.94","2.6"
"USC00132789","01-21","0.04","0.10","0.23","23.9","121","20","4","0.5","1.0","2.2","143","83","26","7","0","2","3","5","526","315","157","31","0.99","2.7","0.99","2.7"
"USC00132789","01-22","0.04","0.10","0.23","24.0","121","19","4","0.5","1.0","2.2","143","83","26","7","0","2","3","5","528","314","156","30","1.03","2.8","1.03","2.8"
"USC00132789","01-23","0.04","0.10","0.23","24.0","121","19","4","0.5","1.0","2.2","144","83","26","7","0","2","3","5","529","313","155","29","1.07","3.0","1.07","3.0"
"USC00132789","01-24","0.04","0.09","0.23","24.1","120","19","4","0.5","1.0","2.2","144","83","26","7","0","2","3","5","529","311","155","28","1.12","3.2","1.12","3.2"
"USC00132789","01-25","0.04","0.09","0.23","24.2","120","19","4","0.5","1.0","2.2","144","83","26","7","0","2","3","5","529","309","154","27","1.16","3.3","1.16","3.3"
"USC00132789","01-26","0.04","0.09","0.23","24.2","120","20","4","0.5","1.0","2.2","143","83","26","7","0","2","3","5","528","307","154","27","1.20","3.5","1.20","3.5"
"USC00132789","01-27","0.04","0.09","0.23","24.4","121","20","5","0.5","1.0","2.2","143","83","26","8","0","2","3","5","527","305","154","26","1.25","3.7","1.25","3.7"
"USC00132789","01-28","0.04","0.09","0.22","24.4","121","20","5","0.5","1.0","2.2","142","83","27","8","0","2","3","5","524","303","153","25","1.29","3.9","1.29","3.9"
"USC00132789","01-29","0.04","0.09","0.22","24.5","122","20","5","0.5","1.0","2.3","142","83","27","8","0","2","3","5","521","300","153","25","1.33","4.0","1.33","4.0"
"USC00132789","01-30","0.04","0.09","0.22","24.6","123","20","5","0.5","1.0","2.3","141","83","27","8","0","2","3","5","518","298","153","24","1.38","4.2","1.38","4.2"
"USC00132789","01-31","0.04","0.09","0.23","24.6","123","20","5","0.5","1.0","2.3","140","83","27","8","0","2","3","5","515","296","152","24","1.42","4.4","1.42","4.4"
"USC00133909","01-01","0.03","0.07","0.19","19.2","84","18","2","0.5","1.0","2.0","142","81","28","13","0","2","4","7","607","431","283","120","0.03","0.2","0.03","0.2"
"USC00133909","01-02","0.03","0.07","0.19","19.2","84","18","1","0.5","1.0","2.0","143","80","27","13","0","2","4","8","612","438","289","123","0.06","0.4","0.06","0.4"
"USC00133909","01-03","0.03","0.07","0.19","19.2","83","18","1","0.5","1.0","2.0","143","80","27","13","0","2","4","8","617","445","295","126","0.09","0.6","0.09","0.6"
